source_id,kuusi_id,theme,main_class,subgroup_code,type_number,proverb_original,proverb_variant_1,proverb_variant_2,proverb_variant_3,proverb_variant_4,proverb_variant_extra,proverb_primary_en,proverb_parse_warning,language_tags_raw,translation_tag_types,language_names_extracted,has_language_or_translation_tag,slug,missing_marker,cross_references,specific_reference,distribution,region_E,region_F,region_O,region_I,region_A,region_G,region_Ew,region_Es,region_P,region_Ee,region_En,region_Eb
150008,D3f-20,D,D3,D3f,20,Content is more than a kingdom / Contentment is the greatest wealth / Der Zufriedene nur ist glücklich / Chi si contenta gode,Content is more than a kingdom,Contentment is the greatest wealth,Der Zufriedene nur ist glücklich,Chi si contenta gode,,Content is more than a kingdom,ok,,,,0,unive3-d3f-370,,,,"E,I,O",1,0,1,1,0,0,0,0,0,0,0,0
150010,D3g-10,D,D3,D3g,10,"Long absent, soon forgotten /L'absence est l'ennemie de l'amour / Out of sight, out of mind / Liebe ohne Gesicht, gar leicht zerbricht / Procul ex oculis, procul ex mente (Latin)","Long absent, soon forgotten",L'absence est l'ennemie de l'amour,"Out of sight, out of mind","Liebe ohne Gesicht, gar leicht zerbricht","Procul ex oculis, procul ex mente (Latin)","Long absent, soon forgotten",many_variants,(Latin),parenthetical_language,Latin,1,unive3-d3g-371,,H1a,H3e 19,G,0,0,0,0,0,1,0,0,0,0,0,0
150013,D3g-13,D,D3,D3g,13,Loving comes by looking / die Augen sind der Liebe Boten/ Quod video id credo mihi(Latin)/ L'amour naît du regard / El amor entra por los ojos / L'occhio attira l'amore / Oko w milosci wodzem (Polish),Loving comes by looking,die Augen sind der Liebe Boten,Quod video id credo mihi(Latin),L'amour naît du regard,El amor entra por los ojos / L'occhio attira l'amore / Oko w milosci wodzem (Polish),Loving comes by looking,many_variants,(Latin)|(Polish),parenthetical_language,Latin|Polish,1,unive3-d3g-372,,,,"F,E,A",1,1,0,0,1,0,0,0,0,0,0,0
150018,D3g-17,D,D3,D3g,17,Better fill a glutton's belly than his eye,Better fill a glutton's belly than his eye,,,,,Better fill a glutton's belly than his eye,ok,,,,0,unive3-d3g-373,G,"K2k,M8c,G8f",,G,0,0,0,0,0,1,0,0,0,0,0,0
150020,D3g-18,D,D3,D3g,18,Covetousness is the root of all evil / Geiz ist aller Laster Mutter / L'avarice est la mère de tous les maux,Covetousness is the root of all evil,Geiz ist aller Laster Mutter,L'avarice est la mère de tous les maux,,,Covetousness is the root of all evil,ok,,,,0,unive3-d3g-374,,,M7h 27,"E,A,I",1,0,0,1,1,0,0,0,0,0,0,0
150025,D3g-23,D,D3,D3g,23,You give the wolf the wether to keep,You give the wolf the wether to keep,,,,,You give the wolf the wether to keep,ok,,,,0,unive3-d3g-375,G,,,G,0,0,0,0,0,1,0,0,0,0,0,0
150026,D3g-24,D,D3,D3g,24,Don't set the wolf to keep the sheep / Send not a cat for lard / Dem Wolf die Schafe befehlen / Lupum ovem commisisti (Latin),Don't set the wolf to keep the sheep,Send not a cat for lard,Dem Wolf die Schafe befehlen,Lupum ovem commisisti (Latin),,Don't set the wolf to keep the sheep,ok,(Latin),parenthetical_language,Latin,1,unive3-d3g-376,,G5e,,G,0,0,0,0,0,1,0,0,0,0,0,0
150033,D3g-29,D,D3,D3g,29,What's got over the devil's back is bent under his belly,What's got over the devil's back is bent under his belly,,,,,What's got over the devil's back is bent under his belly,ok,,,,0,unive3-d3g-377,-o,,,"F,E,A,I,P",1,1,0,1,1,0,0,0,1,0,0,0
150034,D3g-30,D,D3,D3g,30,"A dog will not cry, if you beat him with a bone / Den Krebs straft man nicht mit Ersäufen","A dog will not cry, if you beat him with a bone",Den Krebs straft man nicht mit Ersäufen,,,,"A dog will not cry, if you beat him with a bone",ok,,,,0,unive3-d3g-378,,,,"F,En,Ee,A,O",0,1,1,0,1,0,0,0,0,1,1,0
150035,D3g-32,D,D3,D3g,32,"While the hound gnaws bone, companions will be none / wenn der Hund am Bein nagt, so kennt er keinen Freund / Dum canis os rodit, sociari pluribus odit (Latin)","While the hound gnaws bone, companions will be none","wenn der Hund am Bein nagt, so kennt er keinen Freund","Dum canis os rodit, sociari pluribus odit (Latin)",,,"While the hound gnaws bone, companions will be none",ok,(Latin),parenthetical_language,Latin,1,unive3-d3g-379,,H5d,,"F,E,A,O",1,1,1,0,1,0,0,0,0,0,0,0
150038,D3g-33c,D,D3,D3g,33c,No man is content with his lot / Niemand ist mit seinem Schicksal zufrieden / Nemo sua sorte contentus (Latin) / Nadie está contento con su suerte,No man is content with his lot,Niemand ist mit seinem Schicksal zufrieden,Nemo sua sorte contentus (Latin),Nadie está contento con su suerte,,No man is content with his lot,ok,(Latin),parenthetical_language,Latin,1,unive3-d3g-380,,,,"E,O",1,0,1,0,0,0,0,0,0,0,0,0
150049,D3h-10,D,D3,D3h,10,Better fill a glutton's belly than his eye / One's eyes are bigger than one's belly / Die Augen sind grösser als der Magen / Avoir les yeux grands que le ventre,Better fill a glutton's belly than his eye,One's eyes are bigger than one's belly,Die Augen sind grösser als der Magen,Avoir les yeux grands que le ventre,,Better fill a glutton's belly than his eye,ok,,,,0,unive3-d3h-381,,K2k,,G,0,0,0,0,0,1,0,0,0,0,0,0
150050,D3h-11,D,D3,D3h,11,They are greedy dogs which can never have enough / Geiz ist bodenlos / Orco sive mari mens aequiparatur avari (Latin),They are greedy dogs which can never have enough,Geiz ist bodenlos,Orco sive mari mens aequiparatur avari (Latin),,,They are greedy dogs which can never have enough,ok,(Latin),parenthetical_language,Latin,1,unive3-d3h-382,,,,"F,E,I",1,1,0,1,0,0,0,0,0,0,0,0
150052,D3h-13,D,D3,D3h,13,A beggar's purse is bottomless / Bettelsack ist bodenlos / Mendicorum loculi semper inanes (Latin),A beggar's purse is bottomless,Bettelsack ist bodenlos,Mendicorum loculi semper inanes (Latin),,,A beggar's purse is bottomless,ok,(Latin),parenthetical_language,Latin,1,unive3-d3h-383,,,,E,1,0,0,0,0,0,0,0,0,0,0,0
150055,D3h-15,D,D3,D3h,15,Much would have more,Much would have more,,,,,Much would have more,ok,,,,0,unive3-d3h-384,G,,D4b 23,"F,E,A,O",1,1,1,0,1,0,0,0,0,0,0,0
150066,D3h-23,D,D3,D3h,23,"All covet, alla lose / Wer zuviel erhofft, fängt nichts / Nusquam est, qui ubique est (Latin) / den Geizhals und ein fettes Schwein sieht man im Tod erst nützlich sein","All covet, alla lose","Wer zuviel erhofft, fängt nichts","Nusquam est, qui ubique est (Latin)",den Geizhals und ein fettes Schwein sieht man im Tod erst nützlich sein,,"All covet, alla lose",ok,(Latin),parenthetical_language,Latin,1,unive3-d3h-385,,E1j,,"E,I",1,0,0,1,0,0,0,0,0,0,0,0
150069,D3h-25,D,D3,D3h,25,"All covet, all lose","All covet, all lose",,,,,"All covet, all lose",ok,,,,0,unive3-d3h-386,G,"M6c,E1j",T4d 16,"F,E,A,I",1,1,0,1,1,0,0,0,0,0,0,0
150071,D3h-27,D,D3,D3h,27,"No pride like that of an enriched beggar / Gut macht Übermut, Übermut tut selten gut / Ubi uber, ibi tuber (Latin)",No pride like that of an enriched beggar,"Gut macht Übermut, Übermut tut selten gut","Ubi uber, ibi tuber (Latin)",,,No pride like that of an enriched beggar,ok,(Latin),parenthetical_language,Latin,1,unive3-d3h-387,,"F1c,K1i,H3i,H5e",C4c 28,"F,E,A,O",1,1,1,0,1,0,0,0,0,0,0,0
150074,D3h-30,D,D3,D3h,30,"A curst dog must be tied short / Böse Hunde muss man kurz anbinden / Ubi canis mordax, ibi baculus sit (Latin) / A cattivo cane, corto legame",A curst dog must be tied short,Böse Hunde muss man kurz anbinden,"Ubi canis mordax, ibi baculus sit (Latin)","A cattivo cane, corto legame",,A curst dog must be tied short,ok,(Latin),parenthetical_language,Latin,1,unive3-d3h-388,,,,Ew,0,0,0,0,0,0,1,0,0,0,0,0
150077,D3i-11,D,D3,D3i,11,"Moderation in all things/ The best physicians are Dr Diet, Dr Quiet and Dr Merryman / Alles mit Mass / Vita quieta, mente lieta, moderata dieta / De mensa sobrius esto (Latin)",Moderation in all things,"The best physicians are Dr Diet, Dr Quiet and Dr Merryman",Alles mit Mass,"Vita quieta, mente lieta, moderata dieta",De mensa sobrius esto (Latin),Moderation in all things,many_variants,(Latin),parenthetical_language,Latin,1,unive3-d3i-389,,,,"F,E,O",1,1,1,0,0,0,0,0,0,0,0,0
150088,D3i-17,D,D3,D3i,17,Extremes are dangerous / omne nimium non bonum (Latin),Extremes are dangerous,omne nimium non bonum (Latin),,,,Extremes are dangerous,ok,(Latin),parenthetical_language,Latin,1,unive3-d3i-390,,,E1j 10,"E,I,O",1,0,1,1,0,0,0,0,0,0,0,0
150090,D3i-18,D,D3,D3i,18,Greediness bursts the bag / Geiz zerreisst den Sack / Aviditas malum facit (Latin),Greediness bursts the bag,Geiz zerreisst den Sack,Aviditas malum facit (Latin),,,Greediness bursts the bag,ok,(Latin),parenthetical_language,Latin,1,unive3-d3i-391,,,,E,1,0,0,0,0,0,0,0,0,0,0,0
150093,D3i-20,D,D3,D3i,20,More die by food than famine / Multo plures satietas quam fames perdidit viros / De hambre nadie vi morir de mucho comer a cien mil,More die by food than famine,Multo plures satietas quam fames perdidit viros,De hambre nadie vi morir de mucho comer a cien mil,,,More die by food than famine,ok,,,,0,unive3-d3i-392,,,,"Ew,Es,A,I",0,0,0,1,1,0,1,1,0,0,0,0
150096,D3i-21,D,D3,D3i,21,Too much honey cloys the stomach / Zu viel Honig ist bitter / Habet et mel satiatem,Too much honey cloys the stomach,Zu viel Honig ist bitter,Habet et mel satiatem,,,Too much honey cloys the stomach,ok,,,,0,unive3-d3i-393,,,,"F,E",1,1,0,0,0,0,0,0,0,0,0,0
150099,D3i-24,D,D3,D3i,24,To bite off more than one can chew,To bite off more than one can chew,,,,,To bite off more than one can chew,ok,,,,0,unive3-d3i-394,G,,,G,0,0,0,0,0,1,0,0,0,0,0,0
150101,D3i-26,D,D3,D3i,26,Let not your tongue cut your throat,Let not your tongue cut your throat,,,,,Let not your tongue cut your throat,ok,,,,0,unive3-d3i-395,G,,,G,0,0,0,0,0,1,0,0,0,0,0,0
150103,D3i-28,D,D3,D3i,28,"Live not to eat, but eat to live / Wir leben nicht, um zu essen; wir essen, um zu leben / Si deve mangiar per vivere, non vivere per mangiare","Live not to eat, but eat to live","Wir leben nicht, um zu essen; wir essen, um zu leben","Si deve mangiar per vivere, non vivere per mangiare",,,"Live not to eat, but eat to live",ok,,,,0,unive3-d3i-396,,D4a,,"F,E,I",1,1,0,1,0,0,0,0,0,0,0,0
150112,D3j-10,D,D3,D3j,10,He is rich who is satisfied,He is rich who is satisfied,,,,,He is rich who is satisfied,ok,,,,0,unive3-d3j-397,G,M8b,,"F,Ew",0,1,0,0,0,0,1,0,0,0,0,0
150114,D3j-12,D,D3,D3j,12,"A fat kitchen is near to poverty  / Fette Küche, nahe Armut",A fat kitchen is near to poverty,"Fette Küche, nahe Armut",,,,A fat kitchen is near to poverty,ok,,,,0,unive3-d3j-398,,M8b,,"F,E,A",1,1,0,0,1,0,0,0,0,0,0,0
150129,D4a-14,D,D4,D4a,14,"A good dinner is worth more than a fine coat / Erst der Magen, dann der Kragen",A good dinner is worth more than a fine coat,"Erst der Magen, dann der Kragen",,,,A good dinner is worth more than a fine coat,ok,,,,0,unive3-d4a-399,,,,"F,E,O",1,1,1,0,0,0,0,0,0,0,0,0
150143,D4a-27,D,D4,D4a,27,It's by the mouth of the cow that the milk comes / Die Kühe melkt man durch den Hals /Le galline fanno l'uova dal becco,It's by the mouth of the cow that the milk comes,Die Kühe melkt man durch den Hals,Le galline fanno l'uova dal becco,,,It's by the mouth of the cow that the milk comes,ok,,,,0,unive3-d4a-400,,,,"F,E",1,1,0,0,0,0,0,0,0,0,0,0
150144,D4a-28,D,D4,D4a,28,It is hard for an empty bag to stand upright / Sacco vuoto non sta ritto,It is hard for an empty bag to stand upright,Sacco vuoto non sta ritto,,,,It is hard for an empty bag to stand upright,ok,,,,0,unive3-d4a-401,,J1m,,G,0,0,0,0,0,1,0,0,0,0,0,0
150149,D4b-11,D,D4,D4b,11,The proof of the pudding is in the eating / A good wine needs no sign / À bon vin ne faut point d'enseigne,The proof of the pudding is in the eating,A good wine needs no sign,À bon vin ne faut point d'enseigne,,,The proof of the pudding is in the eating,ok,,,,0,unive3-d4b-402,,C5d,,"E,I,O",1,0,1,1,0,0,0,0,0,0,0,0
150155,D4b-15,D,D4,D4b,15,"A white loaf and hard cheese never shames the master / Luftig Brot, schwärer Käs / Pane alluminato e cacio cieco",A white loaf and hard cheese never shames the master,"Luftig Brot, schwärer Käs",Pane alluminato e cacio cieco,,,A white loaf and hard cheese never shames the master,ok,,,,0,unive3-d4b-403,,,,"Ew,Es",0,0,0,0,0,0,1,1,0,0,0,0
150162,D4b-21,D,D4,D4b,21,The stomach is an eye easily blinded trl. Ovambo/Afr.,The stomach is an eye easily blinded trl. Ovambo,Afr.,,,,The stomach is an eye easily blinded,ok,trl. Ovambo/Afr.,translation_marker,Ovambo/Afr.,1,unive3-d4b-404,-i,,,"F,A",0,1,0,0,1,0,0,0,0,0,0,0
150164,D4b-23,D,D4,D4b,23,Appetite comes with eating / Der Appetit kommt beim Essen / L'appétit vient en mangeant /El apetito viene con la comida,Appetite comes with eating,Der Appetit kommt beim Essen,L'appétit vient en mangeant,El apetito viene con la comida,,Appetite comes with eating,ok,,,,0,unive3-d4b-405,,,D3h 15,"F,E",1,1,0,0,0,0,0,0,0,0,0,0
150167,D4b-24,D,D4,D4b,24,Fair words butter no parsnips / An empty belly hears nobody / Ein hungriger Magen hat keine Ohren / Le ventre n'a point d'oreilles,Fair words butter no parsnips,An empty belly hears nobody,Ein hungriger Magen hat keine Ohren,Le ventre n'a point d'oreilles,,Fair words butter no parsnips,ok,,,,0,unive3-d4b-406,,,C3a 14,"F,E",1,1,0,0,0,0,0,0,0,0,0,0
150168,D4b-25,D,D4,D4b,25,"Back may trust, but belly won't / Venter farcitus ludit, non veste pulitus (Latin)","Back may trust, but belly won't","Venter farcitus ludit, non veste pulitus (Latin)",,,,"Back may trust, but belly won't",ok,(Latin),parenthetical_language,Latin,1,unive3-d4b-407,,,,"F,Ew,Es,A",0,1,0,0,1,0,1,1,0,0,0,0
,D4c-11,D,D4,D4c,11,A hut of reeds with mirth therein is better than a palace with grief therein trl. Chinese,A hut of reeds with mirth therein is better than a palace with grief therein trl. Chinese,,,,,A hut of reeds with mirth therein is better than a palace with grief therein,ok,trl. Chinese,translation_marker,Chinese,1,unive3-d4c-408,-a,,,,0,0,0,0,0,0,0,0,0,0,0,0
150184,D4c-17b,D,D4,D4c,17b,Butter verdirbt keine Kost / Molto burro non guasta minestra,Butter verdirbt keine Kost,Molto burro non guasta minestra,,,,Butter verdirbt keine Kost,ok,,,,0,unive3-d4c-409,,,,"Ew,Es",0,0,0,0,0,0,1,1,0,0,0,0
150223,D4d-19,D,D4,D4d,19,"Light supper makes long life / Much meat, much malady / Chi va a letto senza cena, tutta la notte si dimena",Light supper makes long life,"Much meat, much malady","Chi va a letto senza cena, tutta la notte si dimena",,,Light supper makes long life,ok,,,,0,unive3-d4d-410,,,,"E,I",1,0,0,1,0,0,0,0,0,0,0,0
150246,D5a-15,D,D5,D5a,15,Wine is old men's milk / Guten Wein ist der alten Milch / Vinum lac senum (Latin) Bonum vinum laetificat cor hominis (Latin) /Dijo Salomón que el buen vino alegra el corazón,Wine is old men's milk,Guten Wein ist der alten Milch,Vinum lac senum (Latin) Bonum vinum laetificat cor hominis (Latin),Dijo Salomón que el buen vino alegra el corazón,,Wine is old men's milk,ok,(Latin),parenthetical_language,Latin,1,unive3-d5a-411,,,,E,1,0,0,0,0,0,0,0,0,0,0,0
150252,D5b-10,D,D5,D5b,10,"Ever drunk, ever dry / Dem Trinker kommt der Durst / Qui a bu, boira","Ever drunk, ever dry",Dem Trinker kommt der Durst,"Qui a bu, boira",,,"Ever drunk, ever dry",ok,,,,0,unive3-d5b-412,,,,"F,E,A",1,1,0,0,1,0,0,0,0,0,0,0
150266,D5c-12,D,D5,D5c,12,"When the drink goes in, the wit goes out / Wo Wein geht ein, geht Witz aus / Dum vinum entrat, exit sapientia (Latin) / Do entra beber, sale saber","When the drink goes in, the wit goes out","Wo Wein geht ein, geht Witz aus","Dum vinum entrat, exit sapientia (Latin)","Do entra beber, sale saber",,"When the drink goes in, the wit goes out",ok,(Latin),parenthetical_language,Latin,1,unive3-d5c-413,,,,"F,E,O",1,1,1,0,0,0,0,0,0,0,0,0
150272,D5d-10,D,D5,D5d,10,Drunkenness reveals what soberness conceals / Trunkener Mund spricht aus Herzens Grund / Le vin délie la langue,Drunkenness reveals what soberness conceals,Trunkener Mund spricht aus Herzens Grund,Le vin délie la langue,,,Drunkenness reveals what soberness conceals,ok,,,,0,unive3-d5d-414,,,,"F,E",1,1,0,0,0,0,0,0,0,0,0,0
150274,D5d-11,D,D5,D5d,11,In wine is truth / Im Wein liegt Wahrheit / In vino veritas / La vérité est dans le vin / En el vino está la verdad,In wine is truth,Im Wein liegt Wahrheit,In vino veritas,La vérité est dans le vin,En el vino está la verdad,In wine is truth,many_variants,,,,0,unive3-d5d-415,,,J1k 11,G,0,0,0,0,0,1,0,0,0,0,0,0
150299,D5e-15,D,D5,D5e,15,Wine has drowned more than the sea / Im Wein und Bier ertrinken mehr denn im Wasser / Plures crapula quam ensis (Latin),Wine has drowned more than the sea,Im Wein und Bier ertrinken mehr denn im Wasser,Plures crapula quam ensis (Latin),,,Wine has drowned more than the sea,ok,(Latin),parenthetical_language,Latin,1,unive3-d5e-416,,,,"F,E,O",1,1,1,0,0,0,0,0,0,0,0,0
150307,E1a-10,E,E1,E1a,10,There is nothing blessed in every respect / Es gibt kein vollkommenes Glück / Nihil est ab omni parte beatum (Latin) /,There is nothing blessed in every respect,Es gibt kein vollkommenes Glück,Nihil est ab omni parte beatum (Latin),,,There is nothing blessed in every respect,ok,(Latin),parenthetical_language,Latin,1,unive3-e1a-417,,,,"E,A,O",1,0,1,0,1,0,0,0,0,0,0,0
150310,E1a-13,E,E1,E1a,13,Nobody is perfect / Every man has his hobby-horse / Jeder hat seinen Splitter / Niuno è savio d'ogni tempo,Nobody is perfect,Every man has his hobby-horse,Jeder hat seinen Splitter,Niuno è savio d'ogni tempo,,Nobody is perfect,ok,,,,0,unive3-e1a-418,,H1b,,"F,E,O",1,1,1,0,0,0,0,0,0,0,0,0
150311,E1a-14,E,E1,E1a,14,"The fox knows many tricks, but the hedgehog one great one / Molto sa il ratto, ma più il gatto","The fox knows many tricks, but the hedgehog one great one","Molto sa il ratto, ma più il gatto",,,,"The fox knows many tricks, but the hedgehog one great one",ok,,,,0,unive3-e1a-419,,"H7c,K1j",,"F,E,A,O",1,1,1,0,1,0,0,0,0,0,0,0
150312,E1a-15,E,E1,E1a,15,Never is a long term / Man soll niemals 'nie' sagen,Never is a long term,Man soll niemals 'nie' sagen,,,,Never is a long term,ok,,,,0,unive3-e1a-420,,"B2g,T3a",,Ew,0,0,0,0,0,0,1,0,0,0,0,0
150314,E1a-16,E,E1,E1a,16,Jupiter laughs at the perjuries of lovers / Ein Eid von Freier ist nicht teuer,Jupiter laughs at the perjuries of lovers,Ein Eid von Freier ist nicht teuer,,,,Jupiter laughs at the perjuries of lovers,ok,,,,0,unive3-e1a-421,,"B2g,T3a",,E,1,0,0,0,0,0,0,0,0,0,0,0
150315,E1a-16b,E,E1,E1a,16b,"It happens in an hour that happens not in seven years / Ein Tag kann bringen, was ein Jahr nicht bringen mag / Accidit in puncto, quod non contingit in anno (Latin)",It happens in an hour that happens not in seven years,"Ein Tag kann bringen, was ein Jahr nicht bringen mag","Accidit in puncto, quod non contingit in anno (Latin)",,,It happens in an hour that happens not in seven years,ok,(Latin),parenthetical_language,Latin,1,unive3-e1a-422,,,,E,1,0,0,0,0,0,0,0,0,0,0,0
150317,E1a-18,E,E1,E1a,18,The exception proves the rule / Ausnahmen bestätigen die Regel / Exceptio probat regulam (Latin) /Chaque exception confirme la règle / L'eccezione conferma la regola,The exception proves the rule,Ausnahmen bestätigen die Regel,Exceptio probat regulam (Latin),Chaque exception confirme la règle,L'eccezione conferma la regola,The exception proves the rule,many_variants,(Latin),parenthetical_language,Latin,1,unive3-e1a-423,,C4b,,E,1,0,0,0,0,0,0,0,0,0,0,0
150320,E1a-20,E,E1,E1a,20,Comparisons are odious / No simile runs on all fours / Jeder Vergleich hinkt / Omne simile claudiat (Latin) / Toute comparaison cloche / Toda comparación es coja,Comparisons are odious,No simile runs on all fours,Jeder Vergleich hinkt,Omne simile claudiat (Latin),Toute comparaison cloche / Toda comparación es coja,Comparisons are odious,many_variants,(Latin),parenthetical_language,Latin,1,unive3-e1a-424,,"D1c,H1d",,E,1,0,0,0,0,0,0,0,0,0,0,0
150325,E1a-23,E,E1,E1a,23,"A fool may give a wise man counsel / If the counsel is good, no matter who gave it / Interdum stultus bene loquitur (Latin)",A fool may give a wise man counsel,"If the counsel is good, no matter who gave it",Interdum stultus bene loquitur (Latin),,,A fool may give a wise man counsel,ok,(Latin),parenthetical_language,Latin,1,unive3-e1a-425,,"E1d,B2e",B2c 13,"F,Ew,I,O",0,1,1,1,0,0,1,0,0,0,0,0
150332,E1b-13,E,E1,E1b,13,To err is human / Errors are always excepted / Irren ist menschlich / Erreur n'est pas crime / Errore non è frodo,To err is human,Errors are always excepted,Irren ist menschlich,Erreur n'est pas crime,Errore non è frodo,To err is human,many_variants,,,,0,unive3-e1b-426,,"F1a,B1d",,G,0,0,0,0,0,1,0,0,0,0,0,0
