ref_idx,source_type,text,theme,main_class,subgroup_code,kuusi_id
1450,example,Minima de malis,E,E1,E1j,E1j-24
1451,example,De deux maux il faut choisir la moidre,E,E1,E1j,E1j-24
1452,example,A little pot is soon hot,E,E1,E1j,E1j-26
1453,example,Ein kleiner Topf kocht bald über,E,E1,E1j,E1j-26
1454,example,Olla chiquita se calienta luego,E,E1,E1j,E1j-26
1455,example,Do not cry for the moon,E,E1,E1j,E1j-29
1456,example,Look high and fall low,E,E1,E1j,E1j-29
1457,example,Greife nicht nach den Sternen,E,E1,E1j,E1j-29
1458,example,"Wer stets zu den Sternen aufblickt, wird bald auf der Nase liegen",E,E1,E1j,E1j-29
1459,example,Il ne faut pas demander la lune,E,E1,E1j,E1j-29
1460,example,His reach exceeding his grasp,E,E1,E1j,E1j-30
1461,example,"Qui nimis capit, parum stringit (Latin)",E,E1,E1j,E1j-30
1462,example,Faire le pas plus long que la jambe,E,E1,E1j,E1j-30
1463,example,Es un huevo duro de pelar,E,E1,E1j,E1j-30
1464,example,Fare il passo più lungo della gamba,E,E1,E1j,E1j-30
1465,example,Hasty climbers have sudden falls,E,E1,E1j,E1j-32
1466,example,Hohe Steiger fallen tief,E,E1,E1j,E1j-32
1467,example,"Quanto altior est ascensus, tanto durior descensus (Latin)",E,E1,E1j,E1j-32
1468,example,A man can do no more than he can,E,E1,E1j,E1j-34
1469,example,Do as you may if you can't do as you would,E,E1,E1j,E1j-34
1470,example,You can't skin a flint!,E,E1,E1j,E1j-34
1471,example,Kein Zwang geht über die Unmöglichkeit,E,E1,E1j,E1j-34
1472,example,"Qui n'a rien, rien ne doit",E,E1,E1j,E1j-34
1473,example,There is a limit to everything,E,E1,E1j,E1j-35
1474,example,Extremes are dangerous,E,E1,E1j,E1j-35
1475,example,You can't skin a flint!,E,E1,E1j,E1j-35
1476,example,Alles hat sein Mass,E,E1,E1j,E1j-35
1477,example,Kein Zwang geht über die Unmöglichkeit / En toute chose mesure / Est modus in rebus (Latin),E,E1,E1j,E1j-35
1478,example,"Every rope has two ends, and tomorrow is yet to come trl. Chinese",E,E1,E1k,E1k-12
1479,example,"Every rope has two ends, and tomorrow is yet to come",E,E1,E1k,E1k-12
1480,example,Every medal has its reverse,E,E1,E1k,E1k-13
1481,example,Every light has its shadow,E,E1,E1k,E1k-13
1482,example,Jedes Ding hat zwei Seiten,E,E1,E1k,E1k-13
1483,example,Das ist die Kehrseite der Medaille,E,E1,E1k,E1k-13
1484,example,Bastone a due capi,E,E1,E1k,E1k-13
1485,example,"So many men, so many minds; so many dogs, so many kinds",E,E1,E1k,E1k-14
1486,example,"Viele Köpfe, viele Sinne",E,E1,E1k,E1k-14
1487,example,"Tanti capi, tanti sentenze",E,E1,E1k,E1k-14
1488,example,No vice but hath its patron,E,E1,E1k,E1k-15c
1489,example,Jeder Fehler hat seine Ausrede,E,E1,E1k,E1k-15c
1490,example,Sceleri nunquam deficit ratio (Latin),E,E1,E1k,E1k-15c
1491,example,Ogni vizio ha la sua scusa,E,E1,E1k,E1k-15c
1492,example,The dew to the ant is a flood trl. Kasmiri,E,E1,E1k,E1k-18
1493,example,Indian,E,E1,E1k,E1k-18
1494,example,The dew to the ant is a flood,E,E1,E1k,E1k-18
1495,example,The ass was invited to a wedding to carry wood or water,E,E1,E1k,E1k-23
1496,example,"Man lädt den Esel nicht zu Hof, denn daß er Säcke trage",E,E1,E1k,E1k-23
1497,example,Asinus in aula fovetur solum propter saccos portandos (Latin),E,E1,E1k,E1k-23
1498,example,One man's death is another man's breath,E,E1,E1k,E1k-25
1499,example,"Des einen Tod, des andern Brot",E,E1,E1k,E1k-25
1500,example,"Mors tua, vita mea (Latin)",E,E1,E1k,E1k-25
1501,example,"Des Einen Glück, des Andern Unglück",E,E1,E1k,E1k-26
1502,example,About tastes there is no disputing,E,E1,E1k,E1k-29
1503,example,Geschmack ist verschieden,E,E1,E1k,E1k-29
1504,example,Aliis alia placent (Latin),E,E1,E1k,E1k-29
1505,example,Chacun à ses goûts,E,E1,E1k,E1k-29
1506,example,"There is good in everything, even in misfortune",E,E1,E1k,E1k-31
1507,example,Jedes Unglück ist zu etwas gut,E,E1,E1k,E1k-31
1508,example,Better an ass that carries us than a horse that throws us,E,E1,E1k,E1k-31c
1509,example,No great loss without some gain,E,E1,E1k,E1k-32
1510,example,"No book was so bad, but some good might be got out of it",E,E1,E1k,E1k-32
1511,example,"Nullus est liber tam malus, ut non aliqua parte prosit (Latin)",E,E1,E1k,E1k-32
1512,example,Make a virtue of necessity,E,E1,E1k,E1k-47
1513,example,Aus der Not eine Tugend machen,E,E1,E1k,E1k-47
1514,example,Facere de necessitate virtutem (Latin),E,E1,E1k,E1k-47
1515,example,He that loses anything and gets wisdom by it gains by the loss,E,E1,E1k,E1k-48
1516,example,All cats are grey in the dark,E,E1,E1k,E1k-53
1517,example,Bei Nacht sind alle Kühe schwarz,E,E1,E1k,E1k-53
1518,example,Dans la nuit tous les chats sont gris,E,E1,E1k,E1k-53
1519,example,Al buio tutte le gatte sono bigie,E,E1,E1k,E1k-53
1520,example,All cats are alike in the dark,E,E1,E1k,E1k-55
1521,example,At night all cats are grey,E,E1,E1k,E1k-55
1522,example,Bei Nacht sind alle Katzen grau,E,E1,E1k,E1k-55
1523,example,"Nocte latent mendae, vitioque ignoscitur omni (Latin)",E,E1,E1k,E1k-55
1524,example,"Candil muerto, todo es prieto",E,E1,E1k,E1k-55
1525,example,"Neither fish nor flesh, nor good red herring",E,E1,E1l,E1l-10
1526,example,Like the cow that gives a good pail of milk and then kicks it over,E,E1,E1l,E1l-12
1527,example,Die Kuh stürzt ihre Milch um,E,E1,E1l,E1l-12
1528,example,To steal the goose and give the giblets in alms,E,E1,E1l,E1l-14
1529,example,"Give a thing and take a thing, that's an old man's plaything",E,E1,E1l,E1l-16
1530,example,Geschenkt ist geschenkt,E,E1,E1l,E1l-16
1531,example,"Quae recte data sunt, non licet rursus eripi (Latin)",E,E1,E1l,E1l-16
1532,example,The left hand doesn't know what the right hand is doing,E,E1,E1l,E1l-17
1533,example,Do not let your l.h. know what y.r.h.d.,E,E1,E1l,E1l-17
1534,example,"Lass deine linke Hand nicht wissen, was die rechte tut",E,E1,E1l,E1l-17
1535,example,La tua sinistra ignori quel che fa la destra,E,E1,E1l,E1l-17
1536,example,To give a thing and take a thing is fit for the devil's darling,E,E1,E1l,E1l-18
1537,example,The heart has reasons of which reason has no knowledge,E,E1,E1l,E1l-19
1538,example,"Dein Urteil kann sich irren, nicht dein Herz",E,E1,E1l,E1l-19
1539,example,Bon cœur ne peut mentir,E,E1,E1l,E1l-19
1540,example,Il cuor non sbaglia,E,E1,E1l,E1l-19
1541,example,The cat would eat fish and would not wet her paws,E,E1,E1l,E1l-25
1542,example,"Die Katze frißt gern Fische, sie will aber nicht ins Wasser",E,E1,E1l,E1l-25
1543,example,"Felis amat piscem, sed aquas intrare recusat (Latin)",E,E1,E1l,E1l-25
1544,example,"Honey is sweet, but the bee has a sting",E,E1,E1l,E1l-25c
1545,example,"Neque mel, neque apes (Latin)",E,E1,E1l,E1l-25c
1546,example,"Le miel est doux, mais l'abeille pique",E,E1,E1l,E1l-25c
1547,example,Absence makes the heart grow fonder,E,E1,E1l,E1l-32
1548,example,Chose rarement vue est plus chère,E,E1,E1l,E1l-32
1549,example,Sorrows remembered sweeten present joy,E,E1,E1l,E1l-33b
1550,example,Unglück wird angenehm in der Erinnerung,E,E1,E1l,E1l-33b
1551,example,Dulcis malorum praeteritorum memoria (Latin),E,E1,E1l,E1l-33b
1552,example,"Ce qui est grief à supporter, est après doux à raconter",E,E1,E1l,E1l-33b
1553,example,"It's virtue, and not birth, that makes us noble",F,F1,F1a,F1a-12
1554,example,Tugend ist der beste Adel,F,F1,F1a,F1a-12
1555,example,Nobilis est ille quem nobilat sua virtus (Latin),F,F1,F1a,F1a-12
1556,example,Dalla virtù la nobiltà procede,F,F1,F1a,F1a-12
1557,example,Noblesse oblige,F,F1,F1a,F1a-13
1558,example,Adel verpflichtet,F,F1,F1a,F1a-13
1559,example,Nobleza obliga,F,F1,F1a,F1a-13
1560,example,A good conscience is a soft pillow,F,F1,F1a,F1a-16
1561,example,"ein reines Gewissen, ein gutes Ruhekissen",F,F1,F1a,F1a-16
1562,example,une bonne conscience est un doux oreiller,F,F1,F1a,F1a-16
1563,example,una buena conciencia es una buena almohada,F,F1,F1a,F1a-16
1564,example,A guilty conscience is a self-accuser,F,F1,F1a,F1a-16d
1565,example,"Bös' Gewissen, böser Gast, weder Ruhe, weder Rast",F,F1,F1a,F1a-16d
1566,example,"Qui s'excuse, s'accuse",F,F1,F1a,F1a-16d
1567,example,"Chi si scusa, s'accusa",F,F1,F1a,F1a-16d
1568,example,Better a good name than riches,F,F1,F1a,F1a-17
1569,example,Virtue is its own reward,F,F1,F1a,F1a-17
1570,example,Ein guter Name ist besser als Silber und Gold,F,F1,F1a,F1a-17
1571,example,L'honneur vaut mieux que l'argent,F,F1,F1a,F1a-17
1572,example,Better a good name than riches,F,F1,F1a,F1a-19
1573,example,Melius est nomen bonum quam divitiae multae (Latin),F,F1,F1a,F1a-19
1574,example,An honest death is preferable to a dishonest life,F,F1,F1a,F1a-23
1575,example,"Besser gut gestorben, als übel gelebt",F,F1,F1a,F1a-23
1576,example,Honestam mortem vitae turpi praefero (Latin),F,F1,F1a,F1a-23
1577,example,"If you do good, good will be done to you",F,F1,F1a,F1a-23b
1578,example,Guter Dienst bleibt unverloren,F,F1,F1a,F1a-23b
1579,example,"À beau jeu, beau retour",F,F1,F1a,F1a-23b
1580,example,Honour follows him who flees from it,F,F1,F1a,F1a-26
1581,example,Honor sequitur fugientem (Latin),F,F1,F1a,F1a-26
1582,example,"Do what you ought, let come what may",F,F1,F1a,F1a-27
1583,example,Tue Recht und scheue niemand,F,F1,F1a,F1a-27
1584,example,Recte faciendo neminem timeas (Latin),F,F1,F1a,F1a-27
1585,example,You cannot be lost on a straight road,F,F1,F1a,F1a-28
1586,example,Der Gerade Weg ist der beste,F,F1,F1a,F1a-28
1587,example,"Via trita, via tuta (Latin)",F,F1,F1a,F1a-28
1588,example,The beaten road is the safest,F,F1,F1a,F1a-28
1589,example,The highway is never about / Via trita est tutussima (Latin),F,F1,F1a,F1a-28
1590,example,His name will live forever,F,F1,F1a,F1a-35
1591,example,"A diamond is valuable, though it lie on a dunghill",F,F1,F1a,F1a-37
1592,example,Ein guter Name scheint auch in der Nacht,F,F1,F1a,F1a-37
1593,example,bona fama in tenebris proprium splendorem tenet,F,F1,F1a,F1a-37
1594,example,El oro hasta en el barro brilla,F,F1,F1a,F1a-37
1595,example,Honour to whom honour is due,F,F1,F1b,F1b-15
1596,example,A good cat deserves a good rat,F,F1,F1b,F1b-15
1597,example,"Cui honorem, honorem (Latin)",F,F1,F1b,F1b-15
1598,example,Loss of honour is loss of life,F,F1,F1b,F1b-16
1599,example,Fidem qui perdit perdere ultra nil potest (Latin),F,F1,F1b,F1b-16
1600,example,Where there is no shame there is no honour,F,F1,F1b,F1b-19b
1601,example,"Wo keine Scham ist, ist auch keine Ehre",F,F1,F1b,F1b-19b
1602,example,"Ubi timor, ibi et pudor (Latin)",F,F1,F1b,F1b-19b
1603,example,"Virtue is the foundation of happiness, vice the presage of misery",F,F1,F1b,F1b-25
1604,example,Knavery may serve a turn but honesty never fails,F,F1,F1b,F1b-31
1605,example,"Evil gotten, evil spent",F,F1,F1b,F1b-36
1606,example,"Ill got, ill spent",F,F1,F1b,F1b-36
1607,example,"Übel gewonnen, übel zerronnen",F,F1,F1b,F1b-36
1608,example,"Male partum, male disperit (Latin)",F,F1,F1b,F1b-36
1609,example,Ill-gotten goods seldom prosper,F,F1,F1b,F1b-37
1610,example,Crime does not pay,F,F1,F1b,F1b-40
1611,example,"An old sin, a new slave",F,F1,F1b,F1b-40
1612,example,Il delitto non rende,F,F1,F1b,F1b-40
1613,example,Die Sünde büsst sich selbst,F,F1,F1b,F1b-40
1614,example,Punishment is lame but it comes,F,F1,F1b,F1b-41
1615,example,Crime and punishment grow out of one stem,F,F1,F1b,F1b-41
1616,example,La punition boîte mais elle arrive,F,F1,F1b,F1b-41
1617,example,Honesty is the best policy,F,F1,F1b,F1b-43
1618,example,Ehrlich währt am längsten,F,F1,F1b,F1b-43
1619,example,La franchise est la meilleure des diplomaties,F,F1,F1b,F1b-43
1620,example,La honradez es el mejor capital,F,F1,F1b,F1b-43
1621,example,Lies have short legs,F,F1,F1b,F1b-45
1622,example,Lügen haben kurze Beine,F,F1,F1b,F1b-45
1623,example,Nullum mendacium veterascit (Latin),F,F1,F1b,F1b-45
1624,example,Thuth always rises above falsehood as oil rises above water,F,F1,F1b,F1b-45b
1625,example,Vincit omnia veritas (Latin),F,F1,F1b,F1b-45b
1626,example,La vérité comme l'huile vient au dessus,F,F1,F1b,F1b-45b
1627,example,A liar is not believed when he speaks the truth,F,F1,F1b,F1b-47
1628,example,"Wer einmal lügt, dem glaubt man nicht, und wenn er auch die Wahrheit spricht",F,F1,F1b,F1b-47
1629,example,A beau dire vrai qui a menti,F,F1,F1b,F1b-47
1630,example,Ignorance of the law excuses no one,F,F1,F1b,F1b-47c
1631,example,Unwissenheit schütz vor Strafe nicht,F,F1,F1b,F1b-47c
1632,example,Ignorantia iuris non excusat,F,F1,F1b,F1b-47c
1633,example,Nul n'est censé ignorer la loi (Latin),F,F1,F1b,F1b-47c
1634,example,Confession is the first step to repentance,F,F1,F1b,F1b-51
1635,example,"Ein Fehler, den man erkennt, ist schon halb gebessert",F,F1,F1b,F1b-51
1636,example,Curst cows have curt horns,F,F1,F1c,F1c-11
1637,example,Stössigem Stier wachsen kurze Hörner,F,F1,F1c,F1c-11
1638,example,Dat deus immiti cornua curta bovi (Latin),F,F1,F1c,F1c-11
1639,example,If you follow a crow long enough you light on carrion trl. Albanian,F,F1,F1c,F1c-21
1640,example,If you follow a crow long enough you light on carrion,F,F1,F1c,F1c-21
1641,example,A lord's heart and a beggar's purse agree not,F,F1,F1d,F1d-10
1642,example,"Goldene Tressen, nichts zu essen",F,F1,F1d,F1d-10
1643,example,"Viel Ehr', wenig Vorteil",F,F1,F1d,F1d-10
1644,example,Great thieves hang little ones,F,F1,F1d,F1d-14
1645,example,Grosse Diebe hängen die kleinen,F,F1,F1d,F1d-14
1646,example,Magni fures monores morte damnat (Latin),F,F1,F1d,F1d-14
1647,example,Little thieves we hang but great ones we let go,F,F1,F1d,F1d-15
1648,example,"Die kleinen Diebe hängt man, die grossen lässt man laufen",F,F1,F1d,F1d-15
1649,example,"Parvus pendetur fur, magnus abire videtur (Latin)",F,F1,F1d,F1d-15
1650,example,People want to be deceived,F,F1,F1d,F1d-17
1651,example,Die Welt will betrogen sein,F,F1,F1d,F1d-17
1652,example,"Mundus vult decipi, ergo decipiatur (Latin)",F,F1,F1d,F1d-17
1653,example,It's sometimes good to hold a candle to the devil,F,F1,F1d,F1d-18
1654,example,He has one face to God and another to the devil,F,F1,F1d,F1d-18
1655,example,Man muss dem Teufel ein Kerzchen aufstecken,F,F1,F1d,F1d-18
1656,example,Servir a Dios y al diablo,F,F1,F1d,F1d-18
1657,example,Best fishing in troubled waters,F,F1,F1d,F1d-20
1658,example,Im Trüben ist gut fischen,F,F1,F1d,F1d-20
1659,example,Aqua turbida piscosior est,F,F1,F1d,F1d-20
1660,example,The end justifies the means,F,F1,F1d,F1d-26
1661,example,Stolen fruit tastes sweet,F,F1,F1d,F1d-25
1662,example,"Give-gaff is a good man, but he is soon weary",F,F1,F1d,F1d-30
1663,example,Er bringt ein Ei und will zwei,F,F1,F1d,F1d-30
1664,example,"Ovum dat nulli, nisi sit retributio pulli (Latin)",F,F1,F1d,F1d-30
1665,example,Honour and profit lie not in one sack,F,F1,F1d,F1d-33b
1666,example,"Viel Ehr', venig Vorteil",F,F1,F1d,F1d-33b
1667,example,"À coquin honteux, plate basace",F,F1,F1d,F1d-33b
1668,example,Ill weeds grow apace,F,F1,F1d,F1d-36
1669,example,Böses Kraut wächst bald,F,F1,F1d,F1d-36
1670,example,herba mala cito crescit (Latin),F,F1,F1d,F1d-36
1671,example,It is easier to pull down than to build,F,F1,F1d,F1d-36c
1672,example,Ein Haus ist leichter angezündet als gelöscht,F,F1,F1d,F1d-36c
1673,example,È più facile lo sfare che ul faresfare,F,F1,F1d,F1d-36c
1674,example,Ill weeds grow apace,F,F1,F1d,F1d-39
1675,example,When the tree is grown its planter is dead,F,F1,F1e,F1e-14
1676,example,"Wer den Baum gepflanzt hat, geniesst selten seine Frucht",F,F1,F1e,F1e-14
1677,example,Serit arbores quae alteri saeclo prosint (Latin),F,F1,F1e,F1e-14
1678,example,"Chi pianta, no gode",F,F1,F1e,F1e-14
1679,example,Fools make feasts and wise men eat them,F,F1,F1e,F1e-14b
1680,example,Asses fetch the provender and the horses eat it,F,F1,F1e,F1e-14b
1681,example,"Les fous font les fêtes, les sages en ont le plaisir",F,F1,F1e,F1e-14b
1682,example,"One sows, another mows",F,F1,F1e,F1e-15
1683,example,"One beats the bush, and another catches the bird",F,F1,F1e,F1e-15
1684,example,"Der eine fängt den Hasen, der andere ißt ihn",F,F1,F1e,F1e-15
1685,example,"Sic vos, non vobis (Latin)",F,F1,F1e,F1e-15
1686,example,Il a battu le buisson et un autre a pris l'oiseau,F,F1,F1e,F1e-15
1687,example,Asses carry the oats and horses eat them,F,F1,F1e,F1e-19
1688,example,Mild physician—putrid wounds,F,F1,F1f,F1f-18
1689,example,Ein barmherziger Arzt macht eine stinkende Wunde,F,F1,F1f,F1f-18
1690,example,Saepe solet medici pietate purescere vulnus (Latin),F,F1,F1f,F1f-18
1691,example,A kind heart dies wretched trl. Maltese,F,F1,F1f,F1f-19
1692,example,A kind heart dies wretched,F,F1,F1f,F1f-19
1693,example,"Respect yourself, or no one else will respect you",F,F2,F2a,F2a-11
1694,example,"Wills du haben Ehr', so erweise viel Ehr'",F,F2,F2a,F2a-11
1695,example,Rarum est enim ut satis se quisque vereatur (Latin),F,F2,F2a,F2a-11
1696,example,Autant vaut l'homme comme il s'estime,F,F2,F2a,F2a-11
1697,example,Great honours are great burdens,F,F2,F2a,F2a-12
1698,example,Crowns have cares,F,F2,F2a,F2a-12
1699,example,"The harder matched, the greater victory",F,F2,F2a,F2a-12
1700,example,Ehr' hat Beschwer',F,F2,F2a,F2a-12
1701,example,Honos onus (Latin),F,F2,F2a,F2a-12
1702,example,Better be envied than pitied,F,F2,F2a,F2a-13
1703,example,Besser beneidet als bemitleidet,F,F2,F2a,F2a-13
1704,example,Invidia è non pietà,F,F2,F2a,F2a-13
1705,example,"The more you stroke the cat's tail, the more he raises his back",F,F2,F2b,F2b-14
1706,example,"Je mehr man die Katze streichelt, desto höher trägt sie den Schwanz",F,F2,F2b,F2b-14
1707,example,Glaszcz ty kotowi skóre a on ogon wzgóre (Polish),F,F2,F2b,F2b-14
1708,example,Ignorance is the mother of impudence,F,F2,F2b,F2b-17
1709,example,Dummheit und Stolz wachsen auf einem Holz,F,F2,F2b,F2b-17
1710,example,La superbia mostra l'ignoranza,F,F2,F2b,F2b-17
1711,example,The heaviest ear of corn bends lowest,F,F2,F2b,F2b-18
1712,example,Volle Ähre neigt das Haupt,F,F2,F2b,F2b-18
1713,example,Leere Ähren stehen aufrecht,F,F2,F2b,F2b-18
1714,example,Modesty is the beauty of women,F,F2,F2b,F2b-19
1715,example,Bescheidenheit ist das beste Kleid,F,F2,F2b,F2b-19
1716,example,La modestia adorna al hombre,F,F2,F2b,F2b-19
1717,example,Eigenlieb ist niemand lieb,F,F2,F2c,F2c-10
1718,example,He that is full of himself is very empty,F,F2,F2c,F2c-10
1719,example,"Qui s'aime trop, n'a point d'amis",F,F2,F2c,F2c-10
1720,example,Self-praise is no praise,F,F2,F2c,F2c-11
1721,example,Self-praise is no recommendation,F,F2,F2c,F2c-15
1722,example,Eigenlob stinkt,F,F2,F2c,F2c-15
1723,example,La alabanza propria envilece,F,F2,F2c,F2c-15
1724,example,Self-praise stinks,F,F2,F2c,F2c-16
1725,example,He has ill neighbours who is forced to praise himself,F,F2,F2c,F2c-16
1726,example,Eigenlob stinkt,F,F2,F2c,F2c-16
1727,example,"Si loda, s'imbroda",F,F2,F2c,F2c-16
1728,example,"Great boast, small roast",F,F2,F2c,F2c-18
1729,example,"Grosse worte, kleine Werke",F,F2,F2c,F2c-18
1730,example,Facta eius cum dictis discrepant (Latin),F,F2,F2c,F2c-18
1731,example,"Chi troppo parla, poco agisce",F,F2,F2c,F2c-18
1732,example,Pride goes before the fall,F,F2,F2d,F2d-10
1733,example,Hochmut kommt vor dem Fall,F,F2,F2d,F2d-10
1734,example,Superbum sequitur humilitas (Latin),F,F2,F2d,F2d-10
1735,example,La superbia viene davanti alla ruina,F,F2,F2d,F2d-10
1736,example,"The greater the tree, the harder the fall",F,F2,F2d,F2d-17
1737,example,No man is an island,G,G1,G1a,G1a-11
1738,example,Man was not made to live alone,G,G1,G1a,G1a-11
1739,example,"Mann ohne Weib, Haupt ohne Leib",G,G1,G1a,G1a-11
1740,example,Vae solis (Latin),G,G1,G1a,G1a-11
1741,example,"L'homme qui est seul, est fol",G,G1,G1a,G1a-11
